text;emotion
All I can tweet then is fuck the EU! Freedom of speech is non-negotiable -  Brexit;fear
strongerinpress I would like to know how you with all the lies you've spread stoop so low as to blame  Brexit for Orlando?;fear
Will you please stop tweeting about Europe instead of the EU in your blatant attempt to mislead people, thanks  Brexit;fear
I note you've lost even more followers from your twitter feed!  Brexit!;fear
Another positive reason for me to leave: An annual saving of £145.50 by no longer renewing my TV licence fee.  Brexit;anger
Why would anyone except a lunatic want to remain in the EU basket case?  Brexit;anger
StrongerInPress No they don't I run a small business and I am for Brexit, nobody asked me, so you are lying!;fear
Those who say we must  RemainINEU are probably right, so are those who say  Brexit.  EUref;anger
 news Posh and Becks on Brexit ...:;fear
"Hotel California You can check-out any time you like, But you can never leave! ""  Brexit …""";anger
faisalislam That's net money you don't get back the £350m is gross a bit like your wage slip!  Brexit …;fear
Read a pre written script  Brexit …;anger
we were 6th! Employment was less than 500,000. Been over a million ever since!  Brexit;fear
I think you find Mars bars advert agrees  beleave  Brexit  VoteLeave  EUref …;joy
David_Cameron there the going must have become tough!  Brexit  VoteLeave …;sadness
for renegotiation we need to have the starting point that we aren't paying them a single red cent more  Brexit;anger
Now you are starting to see for yourself what the establishment is prepared to do when joe public disagrees with them  Brexit;fear
So no other  UK party has had MEPs on the fiddle? Perhaps you should look a little harder!  Brexit;anger
that's the $6million dollar question right there!  Brexit;anger
 AngelaEagle conflating  VoteLeave with an actual government - very childish and an insult to the intelligence of voters!  ITVEURef  Brexit;fear
Funny how  Remain never tell us how many have lost jobs due to  EU membership.  ITVEURef  Brexit;anger
Where do  Remain think that all the money comes from that will need to be spent one way or another?  ITVEURef  Brexit;fear
 AngelaEagle referring to notes constantly - no hand on heart passion for the  UK or it's people!  ITVEURef  Brexit  TakeBackControl;joy
Hi remember us at all? You know, the people who pay you're wages! No, thought not!  Brexit  TakeBackControl;fear
 AmberRudd as leader of the  tories rofl you should be on the stage Bill you crack some funny jokes!  Brexit;fear
angelaeagle How about you try having some confidence in the brilliant people of the  UK instead of talking them down!  Brexit;fear
If  Brexit good enough for  FrankSkinner bolsoverbeast it's damn well good enough for me!  Brexit  TakeBackControl …;fear
 EddieIzzard utter utter embarrassment!  Brexit;sadness
UKLabourIN lol Masterstroke putting  eddieIzzard on  bbcqt - millions more will vote for  Brexit now  VoteLeave;fear
Good heavens, is it really true,  JohnMann to vote for  Brexit?  WOWJustWOW *checks to make sure it's not April 1st*  Thunderbolt  Shocked;fear
Of course, the more cynical might suggest that it's a heavily disguised leadership move but nonetheless welcome news  JohnMann  Brexit;joy
No it's cowardly to stay in the  EU eating crumbs from the table that have fallen onto the floor  Brexit  WorthIt;fear
and nor would they agree to tariffs or free movement either!  Brexit  VoteLeave;fear
 Remain side not fessing up to the number of jobs and industries lost due to  EU membership!  Brexit;joy
perhaps we should send your cat to parliament instead of you then!  Brexit;fear
you can add me to the  leave voters too  Brexit;fear
tonybaloni1964 just a shame jeremycorbyn dropped his principles and hopes of ordinary people in one go :-(  Brexit;sadness
That would take years to negotiate & would then have to be debated in OUR parliament! Next?  Scaremonger  Brexit;fear
 Brexit isn't just about liberating the  UK but the ordinary people of  europe who make all the sacrifices for corporate greed!;anger
The weasel  DavidCameron is turning the thumbscrews on  Brexiteers, threatening more cuts, take no notice he will be gone soon!  Brexit;joy
vote_leave  Brexiteers hold your nerve, do not yield nor cede your ground to a traitor like  DavidCameron We can succeed & prosper!  Brexit;fear
David_Cameron You stick your threats where the sun doesn't shine, we're are bigger and better people than you. We will not yield!  Brexit;fear
when you're already at the bottom of the pile there's only one way left - up!  Brexit;anger
that's precisely what they're trying to do!  JeremyCorbyn knows that but is prepared to be a shill.  Brexit;fear
We are the knights that say  Brexit!  AntiEUPopularFront  PopularFrontOfAntiEUers  VoteLeave;fear
that's exactly what many of have thought about you for long enough!  Brexit;sadness
So  SamCam is IN for her kids is she? With all her & paters £'s i don't think they need worry but I'm  OUT for  WorkingClass kids  Brexit;anger
Add up all the money & land they have between them, then look in your purse, see any difference?  VoteOut  Brexit;fear
probably i just did a quick fact check. Greedy blood sucking leeches they are!  SamCam  Brexit;fear
How will building millions of houses affect the soil?  JustAsking  VoteLeave  Brexit;anger
How can you reform something that doesn't want to be reformed? It's not going to happen is it, to be fair!  Brexit;fear
Remember when the odious creep skulked off to sign the  LisbonTreaty while shouting  BritishJobsForBritishWorkers?  Brexit;sadness
I couldn't agree more!  GordonBrown  Brexit …;fear
How about we just  Brexit so much better all round;fear
How about you stop trying to speak for everyone then?  Traitor  Coward  WhiteFeather  Brexit;fear
well that's the trouble with  ChampagneSocialists they never think of the effects on the 99%  Brexit;anger
I  believe in the people of the  UK with all my heart & soul & I  believe we will make a great success of  Brexit! …;joy
whatever recession comes after  Brexit will soon be settled & then it's onwards & upwards for the  UK while  eurozone melts;fear
well at least those for  Brexit  IDS  Farage  Hoey have risked careers and incomes whereas  Remainers are all on the take!;sadness
When you've reached rock bottom as many people have in the  UK, there's only one way left - UP!  Brexit;anger
errm nope! Your pretence of sticking up for the  workingclass is as transparent as it's mendacious We've seen through you!  Brexit;anger
errm nope! Your pretence of sticking up for the  workingclass is as transparent as it's mendacious We've seen through you!  Brexit;fear
eller du kanske menade brexit, ska till något extra om den linjen ska brytas ,tror på brexit;fear
Our Daily Brexit: Don’t worry if the economy collapses, Boris will say sorry! .V2lcdpnz5nk.twitter …;fear
Nissan demanda a la campaña en favor del 'Brexit' por el uso de su imagen;joy
¿Cómo afectaría el 'Brexit' a la industria de la música?;joy
Sesión de transición en Wall Street a la espera de lo que ocurra con el 'Brexit';fear
Elecciones y 'Brexit' / 'Bremain';fear
"Noche de taquicardia con el Brexit: no habrá resultados hasta el viernes a la hora del desayuno"" """;fear
30 yrs of black sheep policy turns Brits to  Brexit.;fear
 EUreferendum live:  Cameron accuses Leave of telling six 'complete untruths' …  Brexit  EURefReady;fear
London's powerful financial hub: EU exit would be nightmare: … (from AP)  Brexit  EURefReadypic.twitter.com/57uu41iWfy;fear
" UK looks to extend voter registration for  referendum - …  EUref  Brexit""";fear
Deadline for postal and proxy applications 3rd June!  Brexit  BetterOffOut  GAWA  France2016  EURO2016pic.twitter.com/WdY0nwTVjB;fear
 AlJazeera: 5 soruda Brexit  takipedenitakipederim;joy
 Diken: Britanya’da referanduma iki gün kala, Brexit yanlıları az farkla önde  takipedenitakipederim;anger
and scudamore is part of brexit is he? Or pedalling lies for remain? Completely neutral view was it?;sadness
Salmei, Dalmei, Adomei  Brexit;fear
 Brexit driving you barmy? Take a trip back to Southend's experience of the 1971 referendum: pic.twitter.com/tjOK3M9CvR;fear
What a Brexit could mean for the UK's aspiring Islamic finance market - Gulf Times;fear
Para La Vanguardia es más importante el BREXIT y no sé que unos túneles. pic.twitter.com/QZnR4YhkCN;fear
Новости - Brexit не будет?!;fear
Brexit: Why a vote to leave the EU is bad news for the climate | Climate Home - climate change news via ClimateHome;fear
How the young, those most affected by Brexit are voting.. … … pic.twitter.com/JpVv3eT7hk;sadness
After foot ball hooliganism the English have taken things international ...and Brexit looms too .. …;anger
eddieizzard Why is it the humanitarian option to support an unelected organisation that's building its own army?  brexit;fear
been staying off Twitter so I can refrain from commenting on  EUref but my irony meter exploded this morning re pensions risk of  Brexit;fear
 EUref have no illusions - if the  brexit mob succeed it's a triumph for British nationalism & a backward step to the right  VoteRemain;fear
Scaremongering crap - just as in the Scottish Referendum the  brexit nationalists will sink to any level no matter how untrue;anger
 politici &  economen hameren op ratio over  brexit  Trump  Wilders.referentiekader machteloos tegen kiezersverschuiving naar  emotie?;anger
Awwww, they love us! Nine EU countries plead with UK to 'please stay' - The Express  UnitedKingdom  Brexit  Poland …;joy
 Brexit  Bremain  EuroTrashpic.twitter.com/gNCoOXOLQv;fear
 Bremain are most of immigrants and settlers  Brexit are British,Fare enough why British got serious problem.  VoteLeave;fear
 news  US  f4f Eastern European enclave in England fears 'Brexit' vote;anger
When you're talking to a leave supporter and haven't called them a racist in 10 minutes  Brexit  Remain  StrongerInpic.twitter.com/cAVrrKH1Qc;fear
Forget  brexit !!! this is where it's at.  virginactive  thepack  runnersworld  menshealth…;anger
“This is Thatcherism on steroids, hooked up to a big-data processor.”  Brexit rooted in her malevolent legacy!;fear
Brexit zou prijs aan de pomp verhogen via telegraaf in Duitsland niet;anger
" Brexit please!! Dijsselbloem wil sterkere rol Britten in EU"" …""";anger
Conservative Civil War 2016! Choose your side on June 23...  Brexit or  Bremain  EUreferendum;sadness
People voting for Brexit & criticising this hashtag because they lack the intelligence to understand sarcasm  thingsthatarewellbrexit;fear
Το τέρας του Λοχ Νες απείλησε ότι θα καταλάβει το Εδιμβούργο σε περίπτωση  brexit;joy
Fun fact - Bucks Fizz's other hit was The Land of Make Believe...  Brexit;anger
Brexit talks with the EU make no progress, then I wonder if they'll reverse the referendum result;fear
well not reverse the result, but ditch Brexit as unachievable. But loads of ifs.;sadness
Londoner Anthony 'Dutch' Van Someren takes his nickname from his Netherlands heritage  euref  brexit  remain;anger
Isabelle from France gets around London on her wheelchair bicycle  euref  brexit  remain;fear
 noagendashow Standing ovation for Boris Johnson  BREXIT speech …;fear
 Stirling going down the toilet. The greedy toffs at  Brexit don't care. It's your future at stake  VoteRemainpic.twitter.com/8iRVrVMl3x;fear
. rosaltmann Re  pensions,  Brexit will end deferred threat of Solvency II & may increase int rates reducing deficits. Not much not to like;anger
"Lovely to be reminded of the classic  Sun headline: Up your Delors"". Those continental Europeans have never liked it up 'em.  Brexit  EUref""";sadness
Very thoughtful & sensible statement from - previous neutral who's declared for  Brexit tonight. …;anger
If you think that a  brexit will lead to some golden age of prosperity for the UK, that’s fine. I have a bridge for sale…. real cheap;fear
Word...  StrongerIN  Bremain …;fear
David Beckham uses Instagram to rally against Brexit …pic.twitter.com/s5t6ZDKNDm;fear
What total&utter bollocks!Leave's campaign preying on fears&racism of certain demographics is deplorable  Brexit …;fear
Where Beckham stands on EU referendum: David Beckham has weighed in on Brexit ahead of Britain's crucial refe...;fear
What would happen to the EU after a Brexit?:;fear
So was eddieizzard for  Leave? He was so loud no one had a chance.  Brexit  EUreferendum  bbcqt …;fear
Good luck! I am an American of English/Scottish descent and very interested in this.  Brexit;anger
Bln.de: Brandenburger Firmen: Warnung vor Brexit: Die Brandenburger Wirtschaft hofft auf den Verbleib Großbri...;fear
 ab David Beckham hace campaña contra el Brexit - El exjugador de fútbol David Beckham ha publicado una imagen ...;fear
Reino Unido: 10 claves para entender el Brexit  Mundopic.twitter.com/hIs4pV3KOj;fear
Idea: if  brexit passes, we kick all the British teams out of the Euro Cup.;fear
Canadian Brexit impact part fear, part reality: Don Pittis - At first glance it seems crazy that Canadian marke...;fear
True sovereignty is about control which Britain lost  ITVEURef  Brexit;fear
 ITVEURef Waffling again I'm  Brexit;sadness
Take back control and  Brexit. Be the master of your destiny and make sovereign  Britain great again. The promises of doom and gloom are ...;fear
The latest Smart Business Daily! … Thanks to YourITDeptLtd  bizitalk  brexit;fear
The latest Smart Business Daily! … Thanks to Rieva  bizitalk  brexit;joy
The latest Smart Business Daily! …  brexit  selfieday;fear
 Brexit;fear
За Brexit скрывают переустройство миропорядка. Евгений Радугин - (с) News Front …;sadness
Don't be the remains of the EU. Be-Leave in Britain.  Brexit  VoteLeave  VoteRemain  VoteNow  votein  vote;fear
I assume Boris the Buffoon is changing political parties to  Labour the way he's bashing  FTSE100 bosses?  Brexit BBCOne;fear
7:05 a.m. How the Brexit vote could impact your investments....;fear
"Been hearing about the Brexit"" vote in Great Britain? Here are 4 reasons why Americans should care about it: """;fear
11Freunde präsentiert die aktuellen Wechselkurse: 35 Pfund Sterling sind ein Ballverlust.  Brexit  11France  ENGRUS;joy
Difficult to predict Brexit outcome, says ECB: European Central Bank chief Mario Draghi said on Tuesday the E...;fear
it is not free. France billed the UK. No reason for that agreement to end after  Brexit;anger
I now live and work in HungaryYou must provide 3 months financial before getting residence.  brexit will make no difference;fear
They are not able to count how many came in last year  brexit;fear
Being in the EU has destroyed UKs economy. USA have done very well out of it.  brexit  voteleave;sadness
we only need to look how flustered the USA about  brexit US companies will lose billions & you know it  brexit;sadness
cameron says different  brexit …;fear
 brexit  voteleave Referendum game song …;fear
Anyone seen Theresa may? She seems to be awol  brexit  voteleavepic.twitter.com/vqbIfZWZrz;fear
investing in a terrorist state. Whilst UK infrustructure collapses!  brexit;fear
I used to think this was a real account, but its a paridy isn't it, it's got to be  Brexit;fear
Hooray ! Good for you, Chris Martin coldplay  brexit …;fear
So isses, wenn Brexit Schule macht, ist Deutschland arm dran, sehr arm. Und Freunde haben wir nicht mehr.  Merkel …;anger
No chance#Brexit;anger
Hoeveel gaan de financials dalen bij  Brexit ? 15-20%? Nu al stevige verliezen.;sadness
Don't believe the polls when they say we are leading, we have to recruit for  Brexit until the last minute. We can't afford to be complacent;fear
These people do not even understand the word democracy. We are lions led by donkeys.  Brexit  brexitthemovie;joy
uk5am jeremycorbyn Pity Labour party left the working class behind a long time ago, really glad I left them for  UKIP  Brexit;fear
"Democratic vote or not I will never Toe the line"" while being controlled by EU unelected officials.  Brexit""";fear
We already had employment laws before we joined the EU the laws where replaced later by EU Directives  BBCDebate  Brexit;fear
The  Brexit doesn't have to happen to hurt the  UK. … Now imports will cost more, but exports might go up.;fear
552 players at  EURO2016 and only TWENTY-THREE are English. Broken Britain. This is what's wrong.  Brexit  Queenat90;fear
.@Giove09 sottolazappa è disperato..se ci fosse  brexit io suoi padroni lo licenzierebbero in tronco..;fear
BREXIT: UNO STRANO PRECEDENTE! .V2j8ENhQgGB.twitter …;fear
If for no other reason then it will piss off the Progressives, I stand with  Brexit !!;fear
100% agree with Joey7Barton and his views on  EUreferendum  Bremain;fear
It's only  Brexit people who are shouting and moaning...  Bremain  eu  VoteRemain;fear
huh? its all scare tactics from the  brexit side who are loud. the educated will vote  bremain;fear
Britons lean toward  Brexit as  referendum looms: markmackinnon ahead on  OttawaToday _MarkSutcliffe;fear
Cornflakeseksportør om Brexit: Vi forventer at sælge færre pakker;fear
Sådan stemmer de kendte til Brexit-afstemningen;sadness
"PoliticsSense bet she is voting  Brexit voteleave bet Gordon Brown steers clear ;-)";fear
AndiNeglia clearly biased  Brexit;anger
why hasn't this been raised by the tv stations ?  Brexit;fear
"he's getting desperate attacking an elected MP ELECTED "" get it sugar not unelected  Brexit""";fear
… der  Brexit wird immer wahrscheinlicher und die Medien vergessen darüber zu berichten  EU  Euro;fear
Tiny Tilt in 'Brexit' Polls Roils Global Markets - Wall Street Journal  breakingnews  news;fear
Are We Nearing the End of the EU Experiment? tip  Brexit  eurozone  europe  eu  uk;fear
The Immigration Battle at the Heart of Brexit - The Atlantic  immigration;fear
 Brexit bringt nur Verlierer - nur Spekulanten profitieren, sagt georgesoros im guardian  EU … (rs);fear
To Brexit, or Not to Brexit: For the British Music Industry, There's Little Question - Billboard;fear
El 26J será como para salir corriendo ? El q pueda, claro  Brexit Spain;fear
Athena Consulting Times is out! …  brexit  euref;joy
What a lush day! Better get my ass to London. totally had enough of this  Brexit lark :(;fear
ever time I hear her voice makes me want to vomit. She's clueless. Then again she's a jock  Brexit;fear
It's not just about immigration. Who wants to be told what to do by Brussels? Who wants the euro? Home rule for me  brexit;fear
Is Mystic Meg for Brexit?;fear
If only it had been a legitimate concern for the last few Governments then we wouldn't even be close to a  Brexit!;fear
Jeez the 'Leave' tv advert for the Euro referendum is shockingly poor. It's like something from the demon headmaster  Brexit;anger
Can the  Brexit campaign at least agree on what size of town is migrating here? One minute Newcastle, another Swindon. Bullshit-ville;fear
Σόιμπλε: Με ή χωρίς Brexit, η Ευρώπη… πρέπει να αλλάξει! …;sadness
ActualidadRT ¿Le conviene o no a América Latina el Brexit, la salida del Reino Unido de la Unión Europea?;fear
Potential Brexit and potential Trump victory would affect crowds of people on Earth who don´t have right to vote in either of these events.;joy
Jiný pohled: Izraelský kamarád: Co je Brexit? Já:zkratka z Britain a exit. Kamarád:aha, tak to už jsme v Izraeli měli;fear
Dear paranoid  Brexit supporters. Make sure that the Government doesn't alter your vote by not actually voting.;fear
Brexit o Non Brexit: tutto quello c’è da sapere in due minuti …;fear
RT PrisonPlanet: NEW VIDEO: The Truth About  Brexit - … via melanoma321;anger
 Brexit : les jeunes Pour les vieux Contre Les jeunes oublient de voter et le vote âgé européiste s'impose ! …;anger
If only we had an EU in the Middle east at least they'd all be round the table.  referendum  NHS is a  BREXIT ploy;fear
pls don't fight for  Remain you will only encourage other to vote  Brexit;anger
on Thursday 23rd of June we have a chance to forge a path for a new politics in the uk  brexit;anger
Why is the only issue the Remain side talk about is immigration? Have they got nothing else to scare the nation with?  Brexit;fear
it sounds retarded but the monarch is saving us from tyranny  ForTheMonarch  Brexit  Leavepic.twitter.com/jn2UXLMmb4;fear
When I see the  Marseille images, I can't wait for a  Brexit  byebye  ENGRUS;joy
Left parties turning against bosses’ Europe  Spain  Portugal  Greece  Lexit  brexit  Eurefpic.twitter.com/lhXMWxVuG0;fear
LouiseMensch TTIP may be buried for now, but what rly scares me was it was even put forward by EU in first place.  brexit;fear
"UK MUMS: another £2600 pa to the EU from June 24th if we are stupid enough to vote Remain...it is a no brainer in so so many ways; BREXIT";fear
We can help Greece after BREXIT and fuck Brussels …;fear
New and better DEAL for Scots after BREXIT...it makes sense Mrs Prime Minister …;fear
SNP will back a BREXIT VOTE and gain new powers as a reward for doing so..EU a disaster about to implode..Scots come aboard the BREXIT Train;fear
Scotland +Wales PLEASE come with BREXIT for a better life +more Independence for your countries..a new era dawns! …;anger
 Brexit choices from The Flying Scot;fear
So they think they own us!  Brexit …;fear
" UK 1freetruth: The Battle of The  Brexit: EU Referendum """"";anger
"PeninsulaQatar: Surging pound stumbles as  Brexit vote draws closer …  LondonStock  UK pic.twitter.com/spvhBU8znv""""";fear
Rules of the game-Stats are important to get right over  Brexit but not when it comes to Tory election expenditure  r4today;fear
 r4today The nonsense about the £350 million a week has been propounded by the  Brexit people for ages-Has sarahwollaston just noticed it?;fear
tsdpete Indeed Peter-But as you imply not the way Mr Mann would want  Brexit  JFT96;fear
Much said about the pound following  brexit but little said about the euro which would surely be heavily impacted;fear
How can it be  Brexit if we ain't left yet? Preemptive strike? …;anger
I thought the whole point of  Brexit was to make Johnson PM and damn the expense? …;anger
I don't think David Cameron is capable of telling the truth  brexit;fear
 EURefReady  Remain  Brexit …;fear
Labour have missed a real trick here, Corbyn should've stuck to his principles & nailed his colours to the  Brexit mast;sadness
 Brexit or  Bremain is THE question facing the UK this year ... for sterling, and for investors too …;fear
afneil looking forward to the cut and thrust of  Brexit and  Bremain in the next four months;anger
Shame  OweJones stormed off, no balance on the  Brexit q. …;fear
This whole Brexit thing aoumds like the Trump/Hillary thing here in the US.;fear
Why does the In Campaign always get the final word. Propaganda till the end. Vote Out  Brexit;fear
The Brexit crash will make all of you poorer – be warned …;anger
Will England be allowed to enter euro2020 should we decide to leave the EU?  Brexit think about that football fans.;anger
 BBCDebate  projecthate gotta get that trending, that's what brexit is;fear
" Brexit ou  Bremain il y a une certaine idée de l'  Europe dont il faut faire le deuil"" dit LaurentBigorgne sur BFMTV""";sadness
Leaving the EU doesn't automatically mean we are going to forget how to keep peace in Europe  BBCDebate  Brexit;fear
Brits, register to vote now or miss out!  EURefReady …  VoteRemain  VoteLeave  Brexit  UK  EUpic.twitter.com/ThVd5U950D;fear
BRITS, register to vote now or miss out!  EURefReady …  VoteRemain  VoteLeave  Brexit  UK  EUpic.twitter.com/2tlNRIrpk8;fear
'independant' or 'paid to say this' c'mon we weren't born yesterday EU is a corrupt cash cow Vote  Brexit;fear
David Beckham ....and I thought he was OK well it's 100% made my mind up Vote  Brexit and BTW your wife is a stick insect;joy
John Barnes whichever way he votes is his business I will be voting  Brexit;anger
Is Brexit fever handing Bitcoin its moment in the sun? …;fear
Draghi’den önemli Brexit mesajı …pic.twitter.com/l8FrmQVBl8;fear
Brexit referandumuna 2 gün kala anketler başa baş …pic.twitter.com/QISiqUzXUk;anger
THE WANT US TO REMAIN IN A DICTATORSHIP THAT HAS NOT HAD ITS A/C SIGNED OFF FOR YEARS, OPENS OUR BORDERS & PREVENT CRIMINAL DEPORTS,  BREXIT;anger
THIS GOVT WILL TELL YOU ANY LIES TO ENSURE THE EU CARRIES ON, DON'T LOOK BACK AND REGRET BEING CONNED ! THIS VOTE IS ABOUT FREEDOM. BREXIT;sadness
REMAIN KEEPING ASKING FOR BREXIT PLAN, ASK THIS MAN, IT'S HIS JOB TO PLAN FOR BREXIT ! pic.twitter.com/1gTtfEHps2;fear
gpconsortia THERE WILL BE NO NHS STAFFING CRISIS WITH BREXIT, MOST STAFF FROM NON EU COUNTRIES;fear
"Why A UK Billionaire Believes Brexit Would Be Good For The UK"" | Zero Hedge …  brexit""";joy
KWSP Tidak Bimbang Mengenai Kesan Brexit, – Shahril Ridza …;fear
Safer in or out of EU? Why security is key to Brexit vote …;fear
A desperately worried man !  Brexit;fear
This session with Digby Jones is funny yet thought-provoking.  BuyBetterBuildMore  WorkSmarterNotHarder  EU  Brexit pic.twitter.com/GJFqqmJsBM;fear
New post: Soros issues Brexit warning as markets soar …;fear
Why are the news running a story on who David Beckam is voting on for the eu reforendum - ridiculous  Brexit;anger
UK EU referendum set for 23rd June  Bremain;sadness
A healthy mention of EU leadership on climate change in Government  Bremain literature;fear
 Carney bankofengland right to be outspoken on climate change and  Bremain  riskmanagement;fear
Left wing support for  Brexit = Lexit. Interesting read in Irish Times from CPI.;fear
Aktuelle Nachrichtensuche zu  Brexit -;joy
Aktuelle Nachrichtensuche zu  Brexit -;fear
Aktuelle Nachrichtensuche zu  Brexit -;anger
Aktuelle Nachrichtensuche zu  Brexit -;fear
Brexit is a fake revolt – working-class culture is being hijacked to help the elite | Paul Mason - My mantra too;fear
 SarahWollaston joins remain team over concerns for NHS, forgetting the pressure the 333kpa immigrants will add  brexit;fear
"is that because theyll no longer be able to expoilt cheap foreign labour George? ;-)  brexit";sadness
isnt Soros short the market Dave? create a flash crash thatll get bought into  brexit;joy
lol, first, Soros is short the market, 2nd a brexit on thursday will cause a flash crash, this is temporary, then its;fear
Paul Craig Roberts  Brexit  EU Interview  Occupy  OWS  occupywallstreet  OccupyHQ  OccupyInfo  OWSinfo  Revolution…;fear
Bilderberg 2016 wants to Stop  BREXIT  Occupy  OWS  occupywallstreet  OccupyHQ  OccupyInfo  OWSinfo  Revolution  A…;anger
Will UK trigger break-up of failed  EU ? Dresden  Bilderberg2016 confronts  Brexit  Occupy  OWS  occupywallstreet …;fear
Brexit Vote Now At Risk, The Markets & Gold React  Occupy  OWS  occupywallstreet  OccupyHQ  OccupyInfo  OWSinfo  R…;joy
Beyond the Brexit debate  Occupy  OWS  occupywallstreet  OccupyHQ  OccupyInfo  OWSinfo  Revolution  Anonymous;sadness
Should I Stay or Should I Go? Brexit, Extortion, and the Path to Reform  Green  Eco...;fear
Should I Stay or Should I Go? Brexit, Extortion, and the Path to Reform  Green  Eco  Sustainability  Futurism  Gra…;fear
Why You Should Vote  Brexit  Occupy  OWS  occupywallstreet  OccupyHQ  OccupyInfo  OWSinfo  Revolution  Anonymous;anger
"Last days for the Empire.  Brexit Lineares TV Bullshit. No Queen, no cry."" …""";fear
 ITVEURef all this stressful tvdebate is going to make increased demand for bloodpressure pills..oops sorry no GP appts  Brexit;fear
Yes they probably have after all they've run out of sensible ideas now (if any ever were sensible  Brexit;anger
sametoyoutoo  Brexit  VoteLeavepic.twitter.com/EbAIIyNQZH;anger
LogicalLorena It's only a matter of time before Blair mentions the leave campaign's weapons of mass destruction!  Brexit;fear
